"Points:0","Points:1","Points:2"
0.820812,-0.451245,-0.350207
0.766511,-0.354105,-0.287025
0.74283,-0.349272,-0.266652
0.719929,-0.33381,-0.254592
0.6949,-0.318855,-0.246714
0.664333,-0.312956,-0.237391
0.632968,-0.306903,-0.227824
0.592148,-0.320389,-0.216664
0.54884,-0.333557,-0.222119
0.51258,-0.323907,-0.222505
0.489927,-0.301361,-0.212402
0.467436,-0.287905,-0.19349
0.453064,-0.274796,-0.183117
