"Points:0","Points:1","Points:2"
-0.94575,-0.20156,-0.25932
-0.90941,-0.18933,-0.2584
-0.87548,-0.18195,-0.25048
-0.84623,-0.16578,-0.24084
-0.8196,-0.12005,-0.26626
-0.78499,-0.1181,-0.24265
-0.76339,-0.12048,-0.20375
-0.74134,-0.1296,-0.1728
-0.70815,-0.14927,-0.15357
-0.67822,-0.162,-0.13946
-0.64852,-0.15527,-0.12365
-0.6212,-0.14602,-0.10898
-0.58864,-0.13926,-0.106
-0.55884,-0.13239,-0.099041
-0.52215,-0.12394,-0.09047
