"Points:0","Points:1","Points:2"
0.11538,-0.82097,-0.55919
0.03402,-0.73397,-0.61781
0.036997,-0.73887,-0.56316
0.02174,-0.72212,-0.52787
0.033572,-0.71881,-0.4809
0.029444,-0.69235,-0.46586
0.024963,-0.66861,-0.44131
0.035395,-0.65068,-0.41406
0.034525,-0.62696,-0.39269
0.020889,-0.59381,-0.38545
0.013089,-0.55939,-0.37947
0.0069638,-0.52673,-0.37041
0.0069666,-0.50179,-0.355
0.0068051,-0.47506,-0.3366
0.0066178,-0.44407,-0.31527
