"Points:0","Points:1","Points:2"
0.882417,-0.392877,0.258819
0.84799,-0.375322,0.244385
0.81267,-0.376624,0.235057
0.808999,-0.293862,0.254829
0.783675,-0.273521,0.246041
0.75221,-0.263649,0.235285
0.7204,-0.264835,0.229714
0.695505,-0.258713,0.219212
0.668648,-0.242173,0.207752
0.638552,-0.232652,0.192029
0.612918,-0.225871,0.185347
0.586297,-0.20493,0.173641
0.563256,-0.186805,0.163509
0.536929,-0.165165,0.153006
0.507388,-0.142857,0.138943
