"Points:0","Points:1","Points:2"
0.15873,-0.88625,-0.43784
0.14106,-0.84861,-0.42421
0.04403,-0.73841,-0.44809
0.0309,-0.71138,-0.43619
0.038454,-0.69513,-0.40147
0.035072,-0.66825,-0.38209
0.035905,-0.6446,-0.35729
0.025866,-0.62091,-0.33911
-0.0022941,-0.59607,-0.32207
-0.017133,-0.56828,-0.30629
-0.031886,-0.54469,-0.28123
-0.031797,-0.51598,-0.26916
-0.031688,-0.48066,-0.2543
