"Points:0","Points:1","Points:2"
-0.672553,-0.559356,-0.484555
-0.68489,-0.499478,-0.442684
-0.663274,-0.475698,-0.437759
-0.60968,-0.546309,-0.394931
-0.574758,-0.529252,-0.380659
-0.549361,-0.508556,-0.366175
-0.523686,-0.503358,-0.348536
-0.49874,-0.479438,-0.333791
-0.485293,-0.459861,-0.316763
-0.460123,-0.465306,-0.272453
-0.479401,-0.394275,-0.274137
-0.471162,-0.357818,-0.263073
-0.455333,-0.334538,-0.249907
-0.437252,-0.307945,-0.234867
-0.409755,-0.287671,-0.217221
