"Points:0","Points:1","Points:2"
-0.46858,-0.4213,-0.77801
-0.44205,-0.37637,-0.76262
-0.43566,-0.34166,-0.74756
-0.42804,-0.30022,-0.72959
-0.41126,-0.3219,-0.68785
-0.39087,-0.34925,-0.64181
-0.38911,-0.33519,-0.63267
-0.37482,-0.3136,-0.59885
-0.3515,-0.28291,-0.55165
-0.34435,-0.27122,-0.51686
-0.33318,-0.28122,-0.47606
-0.31888,-0.27869,-0.44923
-0.30003,-0.26507,-0.42697
-0.27606,-0.24775,-0.39865
