"Points:0","Points:1","Points:2"
0.615568,0.010745,-0.788011
0.561793,0.115197,-0.766124
0.544573,0.109133,-0.741441
0.534555,0.104231,-0.714106
0.523119,0.0986349,-0.682898
0.51177,0.0930815,-0.65193
0.491811,0.0978825,-0.624368
0.482445,0.0917177,-0.595889
0.474168,0.0767333,-0.558408
0.471336,0.0640399,-0.52429
0.466498,0.0493912,-0.48835
0.452772,0.0475236,-0.459911
0.44163,0.0442992,-0.426744
0.428271,0.0411232,-0.399867
0.405532,0.0410959,-0.362035
