"Points:0","Points:1","Points:2"
-0.026176,-0.99963,-0.00733
-0.01859,-0.95829,0.0067959
-0.021633,-0.92875,-0.0029914
-0.030532,-0.89824,-0.017341
-0.038611,-0.86585,-0.035813
-0.049911,-0.83085,-0.05675
-0.061062,-0.79769,-0.086049
-0.088994,-0.7584,-0.10081
-0.092707,-0.72284,-0.11451
-0.10331,-0.68522,-0.13835
-0.097756,-0.65655,-0.13551
-0.093841,-0.62529,-0.12798
-0.089773,-0.5928,-0.12016
-0.086085,-0.56335,-0.11306
-0.082353,-0.53355,-0.10588
