"Points:0","Points:1","Points:2"
-0.72949,-0.65684,-0.19081
-0.7067,-0.62112,-0.17213
-0.6944,-0.59534,-0.14507
-0.68711,-0.56648,-0.11334
-0.66797,-0.53508,-0.10643
-0.65152,-0.51388,-0.10196
-0.63253,-0.48984,-0.098277
-0.60889,-0.46697,-0.095831
-0.58444,-0.44672,-0.089339
-0.56046,-0.42834,-0.085664
-0.53688,-0.41027,-0.08205
-0.51047,-0.39002,-0.078002
-0.48637,-0.37155,-0.074308
-0.4609,-0.35202,-0.070404
-0.43651,-0.33333,-0.066667
