"Points:0","Points:1","Points:2"
0.773166,-0.148797,-0.618666
0.692905,-0.16018,-0.631533
0.691936,-0.143488,-0.601421
0.686174,-0.106312,-0.562788
0.594751,-0.0979461,-0.624186
0.569781,-0.0980281,-0.604219
0.561986,-0.105699,-0.563825
0.53836,-0.104634,-0.543603
0.527799,-0.083887,-0.514606
0.494283,-0.0750206,-0.500392
0.467461,-0.0679251,-0.489017
0.457254,-0.0432826,-0.455851
0.46076,-0.060716,-0.405186
0.443505,-0.0489252,-0.378869
0.41924,-0.0415742,-0.361218
