"Points:0","Points:1","Points:2"
0.836628,0.058503,-0.544639
0.800584,-0.00276311,-0.525908
0.773508,-0.0207707,-0.514881
0.741691,-0.0308102,-0.499267
0.711271,-0.0181389,-0.490188
0.683853,-0.00971322,-0.477269
0.655549,-0.0170895,-0.462246
0.62806,-0.0292315,-0.446244
0.598952,-0.0697755,-0.42495
0.56653,-0.0974661,-0.41337
0.52753,-0.123372,-0.406771
0.504983,-0.116612,-0.383299
0.481276,-0.10944,-0.366858
0.455683,-0.094651,-0.352851
0.4267,-0.0889023,-0.337543
