"Points:0","Points:1","Points:2"
-0.026176,-0.99963,-0.006981
-0.095439,-0.95254,0.048206
-0.12715,-0.91569,0.064336
-0.14903,-0.88122,0.063176
-0.15518,-0.85023,0.055482
-0.14892,-0.81798,0.058657
-0.14036,-0.78719,0.054929
-0.1378,-0.75648,0.04849
-0.13557,-0.72454,0.035138
-0.13451,-0.69165,0.031107
-0.13345,-0.65897,0.027103
-0.1321,-0.63068,0.02268
-0.1313,-0.60184,0.01943
-0.13041,-0.56984,0.015825
-0.12941,-0.5338,0.011765
