"Points:0","Points:1","Points:2"
0.525389,0.770191,-0.361625
0.428601,0.811717,-0.277322
0.409168,0.777615,-0.287614
0.404471,0.73934,-0.308188
0.417157,0.700673,-0.289756
0.418627,0.644086,-0.397217
0.400631,0.597817,-0.42621
0.403389,0.555399,-0.413703
0.434615,0.528714,-0.358878
0.414732,0.512204,-0.340054
0.373021,0.5318,-0.278933
0.355881,0.504983,-0.26963
0.340033,0.477219,-0.266241
0.32381,0.451576,-0.257892
0.308398,0.427216,-0.249961
0.286275,0.414988,-0.231373
