"Points:0","Points:1","Points:2"
0.915462,0.096219,0.390731
0.884518,0.0760868,0.372293
0.894656,-0.043109,0.237135
0.868739,-0.0380772,0.206446
0.848375,-0.0482955,0.159763
0.82386,-0.0497983,0.11969
0.79511,-0.0506238,0.0967907
0.763998,-0.0463841,0.0878117
0.703743,-0.0363246,0.0783277
0.674419,-0.0316183,0.0685783
0.642177,-0.0264437,0.057859
0.61055,-0.0261583,0.0293125
0.584202,-0.0198202,0.0284928
0.547693,-0.00924198,0.0189734
