"Points:0","Points:1","Points:2"
0.525389,0.770191,-0.361625
0.505976,0.735957,-0.354368
0.494015,0.707118,-0.352157
0.477618,0.677505,-0.346834
0.463211,0.647265,-0.341425
0.464336,0.602764,-0.341094
0.449701,0.57607,-0.335111
0.438199,0.542973,-0.328939
0.423476,0.513877,-0.322575
0.404177,0.486245,-0.315428
0.384112,0.462072,-0.308485
0.36479,0.439031,-0.298865
0.345112,0.415143,-0.290708
0.323045,0.392968,-0.284047
0.296156,0.365949,-0.27593
