"Points:0","Points:1","Points:2"
0.11538,-0.820969,-0.559193
0.119163,-0.79158,-0.526967
0.0884993,-0.76397,-0.5175
0.0463677,-0.746523,-0.498664
0.0335719,-0.718805,-0.480903
0.0294436,-0.692354,-0.465858
0.0251697,-0.66497,-0.450283
0.0353949,-0.650684,-0.414064
0.0263292,-0.626644,-0.379739
0.0147772,-0.597851,-0.38239
0.0097393,-0.56568,-0.370187
0.00478494,-0.534043,-0.358186
-0.0113607,-0.506789,-0.343764
-0.0134685,-0.478137,-0.333388
-0.00978474,-0.441007,-0.322896
