"Points:0","Points:1","Points:2"
-0.945715,-0.200148,-0.258973
-0.90938,-0.187924,-0.258058
-0.875454,-0.180542,-0.250139
-0.8462,-0.164367,-0.240492
-0.819568,-0.11864,-0.26592
-0.784963,-0.116689,-0.242305
-0.763359,-0.119073,-0.203404
-0.741309,-0.128193,-0.172454
-0.70812,-0.147864,-0.153231
-0.678187,-0.160594,-0.139117
-0.646832,-0.168562,-0.115015
-0.61374,-0.175861,-0.094111
-0.584501,-0.17639,-0.0690472
-0.554479,-0.164938,-0.058915
-0.52681,-0.135029,-0.0528376
