"Points:0","Points:1","Points:2"
0.399593,-0.137591,0.906308
0.381172,-0.140373,0.873338
0.366961,-0.137993,0.844022
0.359355,-0.119189,0.8141
0.36725,-0.0652949,0.781751
0.345333,-0.0280185,0.760526
0.32332,-0.0378569,0.738372
0.300648,-0.0963625,0.707192
0.282981,-0.107501,0.679038
0.275219,-0.109032,0.65302
0.259642,-0.113022,0.613054
0.248749,-0.112681,0.589299
0.23798,-0.0983107,0.559944
0.227582,-0.0844367,0.531601
0.217189,-0.0705689,0.503271
