"Points:0","Points:1","Points:2"
0.839733,-0.272846,0.469472
0.797047,-0.260185,0.463032
0.772675,-0.256583,0.44548
0.74879,-0.254295,0.421478
0.721826,-0.256088,0.404183
0.68843,-0.264473,0.384648
0.666765,-0.256681,0.368162
0.642268,-0.251188,0.349555
0.609677,-0.25427,0.327347
0.587827,-0.245745,0.310593
0.56475,-0.229752,0.300796
0.540707,-0.208221,0.285187
0.516574,-0.189416,0.271039
0.493226,-0.167661,0.257004
0.466363,-0.14946,0.242818
