"Points:0","Points:1","Points:2"
-0.570358,-0.704333,-0.422618
-0.544468,-0.680463,-0.394108
-0.519825,-0.671714,-0.375652
-0.510619,-0.643755,-0.367187
-0.507997,-0.604734,-0.360715
-0.491975,-0.579145,-0.344811
-0.478402,-0.552851,-0.327026
-0.44585,-0.547416,-0.307801
-0.429833,-0.523596,-0.29824
-0.394924,-0.528146,-0.266597
-0.359193,-0.526483,-0.238542
-0.336981,-0.507775,-0.219179
-0.31494,-0.484016,-0.215976
-0.295125,-0.466798,-0.197228
-0.295499,-0.444187,-0.150685
