"Points:0","Points:1","Points:2"
0.158734,-0.886246,-0.437845
0.141064,-0.848612,-0.424214
0.086612,-0.742742,-0.375785
0.0984224,-0.703385,-0.381276
0.105506,-0.654617,-0.391636
0.0882609,-0.638501,-0.360811
0.0488739,-0.625712,-0.33234
0.0217368,-0.597858,-0.31581
0.00831365,-0.581043,-0.286473
-0.00587803,-0.551734,-0.272533
-0.0196501,-0.523292,-0.259004
-0.0360407,-0.489441,-0.242903
