"Points:0","Points:1","Points:2"
-0.856169,-0.388736,0.34038
-0.825479,-0.368951,0.3269
-0.801209,-0.353305,0.31624
-0.772547,-0.361867,0.285329
-0.745686,-0.353236,0.267646
-0.718058,-0.342349,0.249819
-0.701334,-0.332729,0.214405
-0.672887,-0.339297,0.156192
-0.643733,-0.346083,0.106349
-0.619301,-0.326171,0.0879658
-0.600883,-0.307461,0.0851461
-0.575018,-0.286568,0.0598518
-0.545846,-0.277765,0.0284194
-0.519975,-0.268514,0.00241252
-0.49212,-0.232877,0.0176125
