"Points:0","Points:1","Points:2"
0.77317,-0.1488,-0.61867
0.6929,-0.16018,-0.63153
0.69194,-0.14349,-0.60142
0.68617,-0.10631,-0.56279
0.59475,-0.097946,-0.62419
0.56978,-0.098028,-0.60422
0.56199,-0.1057,-0.56383
0.54791,-0.11016,-0.53469
0.53362,-0.098474,-0.50586
0.5099,-0.094661,-0.48142
0.48965,-0.089722,-0.45683
0.46862,-0.087343,-0.43838
0.44601,-0.081741,-0.41799
0.42226,-0.076908,-0.3967
0.39605,-0.071576,-0.37322
