"Points:0","Points:1","Points:2"
0.23312,0.61256,-0.75513
0.29779,0.58225,-0.69855
0.25319,0.61522,-0.6415
0.26255,0.61696,-0.59229
0.29025,0.60184,-0.54909
0.28365,0.58503,-0.52916
0.28398,0.52405,-0.57804
0.2744,0.5023,-0.56258
0.26684,0.48453,-0.53513
0.24644,0.47615,-0.51089
0.24069,0.45318,-0.48771
0.23062,0.4361,-0.46576
0.21694,0.41645,-0.44377
0.20727,0.39669,-0.42231
0.19757,0.37687,-0.40079
0.1866,0.35445,-0.37645
