"Points:0","Points:1","Points:2"
0.39959,-0.13759,0.90631
0.35341,-0.072193,0.89152
0.33566,-0.060391,0.86568
0.37161,-0.12057,0.80751
0.34827,-0.14294,0.77882
0.33647,-0.14417,0.74952
0.33284,-0.12007,0.72059
0.3231,-0.1141,0.69111
0.31512,-0.11635,0.66019
0.30549,-0.11393,0.63213
0.28282,-0.094809,0.60913
0.2821,-0.074631,0.57745
0.27262,-0.054054,0.54859
0.26297,-0.047701,0.52138
0.24797,-0.044719,0.48835
